id,host_response_time,host_response_rate,host_is_superhost,host_listings_count,host_identity_verified,Neighbourhood,property_type,room_type,accommodates,bathrooms,bed_type,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,calculated_host_listings_count,summary_length,description_length,neighborhood_overview_length,host_verifications_count,FB_verification,email_verification,phone_verification,host_days_active,shower_necessities,tv,smoke_detector,pets_allowed,child_friendly,coffee_machine,kitchen_basics,white_goods,elevator,fire_protection,parking,host_greeting,long_term_stays,smoking_allowed,nature_and_views,bedroom_necessities,time_since_first_review,time_since_last_review,occupancy_last_year,Bakery,Bar,Cafe,Restaurant,Supermarket,price,LTV,LTV_potential
15952729,within a day,100%,0.0,1,1.0,Brunnenstr. Süd,Apartment,Entire home/apt,2,1.0,Real Bed,500,45,2,15,60,1125,9,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,strict_14_with_grace_period,1,441,930,99,5,0,1,1,980,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2-3 years,6-12 months,1.0,0,3,3,6,1,75.0,75.0,High
9553116,within a few hours,100%,0.0,1,0.0,Prenzlauer Berg Süd,Apartment,Entire home/apt,2,1.0,Real Bed,0,25,1,0,7,1125,9,95-100/100,10/10,9/10,10/10,10/10,10/10,9/10,0,moderate,1,249,1000,0,9,1,2,1,3025,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-3 years,6-12 months,1.0,1,7,1,8,0,75.0,75.0,High
13612707,unknown,unknown,0.0,1,1.0,Prenzlauer Berg Südwest,Apartment,Entire home/apt,4,1.0,Real Bed,250,25,1,0,4,1125,12,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,strict_14_with_grace_period,1,445,445,0,3,0,1,1,2459,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-3 years,6-12 months,1.0,0,5,2,7,0,75.0,75.0,High
18995895,within an hour,100%,0.0,1,0.0,Rixdorf,Apartment,Entire home/apt,2,1.0,Real Bed,200,0,2,0,2,2,4,95-100/100,10/10,9/10,9/10,10/10,10/10,10/10,0,moderate,1,405,1000,232,6,1,1,1,2726,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1-2 years,1+ year,1.0,2,3,7,8,1,75.0,75.0,High
18943663,within a day,100%,0.0,1,1.0,Neue Kantstraße,Apartment,Entire home/apt,4,1.0,Real Bed,0,0,2,11,8,10,1,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,moderate,1,434,147,181,7,1,1,1,2539,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1-2 years,1+ year,1.0,1,0,5,14,1,75.0,75.0,High
3707336,unknown,unknown,0.0,1,0.0,Prenzlauer Berg Nordwest,Apartment,Entire home/apt,4,1.0,Real Bed,500,40,1,0,5,1125,6,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,strict_14_with_grace_period,1,243,1000,98,8,0,2,1,3199,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4+ years,1+ year,1.0,1,5,8,8,2,75.0,75.0,High
14046489,unknown,unknown,0.0,1,1.0,Frankfurter Allee Süd FK,Apartment,Entire home/apt,2,1.0,Real Bed,150,25,2,15,1,1125,4,95-100/100,10/10,10/10,10/10,10/10,9/10,10/10,0,strict_14_with_grace_period,1,483,1000,221,5,1,1,1,2533,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2-3 years,6-12 months,1.0,1,6,4,5,0,75.0,75.0,High
6570590,within a day,100%,0.0,1,0.0,Prenzlauer Berg Süd,Apartment,Private room,2,1.0,Real Bed,300,30,2,25,3,18,9,95-100/100,9/10,10/10,10/10,10/10,10/10,9/10,0,strict_14_with_grace_period,1,178,346,0,5,1,1,1,3272,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2-3 years,6-12 months,1.0,1,7,1,8,0,75.0,75.0,High
11704966,unknown,unknown,0.0,1,1.0,Frankfurter Allee Süd FK,Apartment,Entire home/apt,3,1.0,Real Bed,200,40,1,0,3,1125,7,95-100/100,10/10,10/10,10/10,10/10,9/10,10/10,0,strict_14_with_grace_period,1,293,1000,168,5,1,1,1,2538,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2-3 years,1+ year,1.0,1,6,4,5,0,75.0,75.0,High
17523944,unknown,unknown,0.0,1,1.0,Prenzlauer Berg Nord,Apartment,Entire home/apt,3,1.0,Real Bed,400,50,2,0,3,15,2,95-100/100,10/10,9/10,10/10,9/10,9/10,10/10,1,strict_14_with_grace_period,1,318,386,0,4,0,1,1,1250,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1-2 years,1+ year,1.0,1,0,2,6,1,75.0,75.0,High
22191560,unknown,unknown,0.0,1,0.0,Frankfurter Allee Süd FK,Apartment,Entire home/apt,3,1.0,Real Bed,0,20,1,0,3,1125,4,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,moderate,1,499,922,0,2,0,1,1,1217,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1-2 years,6-12 months,1.0,1,6,4,5,0,75.0,75.0,High
24470842,unknown,unknown,0.0,1,0.0,Prenzlauer Berg Südwest,Apartment,Entire home/apt,2,1.0,Real Bed,0,0,1,0,2,1125,7,80-94/100,10/10,10/10,10/10,10/10,10/10,10/10,0,moderate,1,363,874,338,2,0,1,1,1772,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6-12 months,6-12 months,1.0,0,5,2,7,0,75.0,75.0,High
400642,unknown,unknown,0.0,1,0.0,Neue Kantstraße,Apartment,Entire home/apt,2,1.0,Real Bed,500,80,1,30,12,60,5,95-100/100,10/10,10/10,9/10,9/10,10/10,10/10,0,moderate,1,0,560,0,2,0,1,1,2675,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4+ years,1+ year,1.0,1,0,5,14,1,75.0,75.0,High
8010292,unknown,unknown,0.0,1,0.0,südliche Luisenstadt,Apartment,Entire home/apt,2,1.0,Real Bed,200,30,2,0,5,1125,4,80-94/100,10/10,10/10,10/10,10/10,10/10,10/10,0,moderate,1,228,1000,350,1,0,0,1,2125,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-3 years,1+ year,1.0,0,5,7,7,0,75.0,75.0,High
284390,unknown,unknown,0.0,1,0.0,Südliche Friedrichstadt,Apartment,Entire home/apt,4,1.0,Real Bed,200,40,2,15,1,1125,3,0-79/100,0-8/10,10/10,10/10,10/10,10/10,9/10,0,moderate,1,0,1000,311,2,0,1,1,2783,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-3 years,1+ year,1.0,0,1,2,12,0,75.0,75.0,High
9820700,unknown,unknown,0.0,1,0.0,Tempelhofer Vorstadt,Apartment,Entire home/apt,2,1.0,Real Bed,500,20,1,0,7,1125,28,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,moderate,1,232,366,0,2,0,1,1,2141,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-3 years,6-12 months,1.0,0,6,4,12,0,75.0,75.0,High
9793601,unknown,unknown,1.0,1,1.0,Tempelhofer Vorstadt,Apartment,Entire home/apt,4,1.0,Real Bed,0,18,2,10,5,30,18,95-100/100,10/10,9/10,10/10,10/10,10/10,9/10,0,moderate,1,486,1000,619,3,0,1,1,1771,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2-3 years,6-12 months,1.0,0,6,4,12,0,75.0,75.0,High
21039332,unknown,unknown,0.0,2,0.0,Helmholtzplatz,Apartment,Entire home/apt,2,1.0,Real Bed,250,35,1,0,4,1125,1,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,flexible,2,72,1000,0,5,0,1,1,874,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1-2 years,1+ year,1.0,1,3,5,8,0,75.0,75.0,High
1988579,unknown,unknown,0.0,1,1.0,Tempelhofer Vorstadt,Apartment,Entire home/apt,4,1.5,Real Bed,0,25,2,10,1,1125,9,95-100/100,10/10,10/10,10/10,10/10,10/10,9/10,0,strict_14_with_grace_period,1,132,160,0,5,1,1,1,2317,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4+ years,1+ year,1.0,0,6,4,12,0,75.0,75.0,High
13950914,unknown,unknown,0.0,1,1.0,Tempelhofer Vorstadt,Apartment,Entire home/apt,4,1.0,Real Bed,0,15,2,15,2,1125,6,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,moderate,1,437,437,0,5,1,1,1,1468,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-3 years,1+ year,1.0,0,6,4,12,0,75.0,75.0,High
4823516,unknown,unknown,0.0,1,1.0,Prenzlauer Berg Ost,Apartment,Entire home/apt,3,1.0,Real Bed,0,35,2,5,5,1125,8,80-94/100,0-8/10,9/10,9/10,9/10,9/10,0-8/10,0,moderate,1,210,1000,611,5,1,1,1,2649,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4+ years,1+ year,1.0,0,0,0,0,1,75.0,75.0,High
15060796,within an hour,100%,1.0,9,1.0,Brunnenstr. Süd,Apartment,Entire home/apt,2,1.0,Real Bed,200,30,1,0,3,5,116,80-94/100,10/10,10/10,10/10,10/10,10/10,9/10,1,strict_14_with_grace_period,9,100,1000,0,5,0,1,1,3397,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2-3 years,2-6 months,0.7863013698630137,0,3,3,6,1,96.0,75.4849315068493,High
24276794,within a day,100%,0.0,1,0.0,Südliche Friedrichstadt,Apartment,Entire home/apt,5,1.0,Real Bed,100,50,1,5,8,30,3,95-100/100,10/10,9/10,10/10,10/10,10/10,10/10,0,moderate,1,341,1000,190,3,1,1,1,2979,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1-2 years,6-12 months,0.9890410958904108,0,1,2,12,0,76.5,75.66164383561643,High
9760769,within a few hours,100%,1.0,1,1.0,Prenzlauer Berg Nordwest,Apartment,Entire home/apt,3,1.0,Real Bed,300,30,1,10,1,10,24,80-94/100,10/10,10/10,10/10,10/10,9/10,9/10,0,strict_14_with_grace_period,1,318,1000,151,6,1,2,1,1651,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2-3 years,6-12 months,0.8520547945205479,1,5,8,8,2,89.0,75.83287671232875,High
27767666,within an hour,100%,0.0,2,1.0,südliche Luisenstadt,Apartment,Entire home/apt,2,1.0,Real Bed,100,25,1,0,6,1125,2,95-100/100,10/10,0-8/10,10/10,10/10,10/10,10/10,0,moderate,2,383,784,237,6,1,1,1,1221,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6-12 months,2-6 months,0.947945205479452,0,5,7,7,0,80.0,75.83561643835617,High
20778460,unknown,unknown,0.0,1,1.0,Prenzlauer Berg Nord,Apartment,Entire home/apt,4,1.0,Real Bed,0,20,1,0,3,1125,6,95-100/100,10/10,10/10,10/10,10/10,10/10,9/10,0,strict_14_with_grace_period,1,499,1000,433,5,0,1,1,2094,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1-2 years,6-12 months,0.6602739726027398,1,0,2,6,1,115.0,75.93150684931507,High
16340532,unknown,unknown,0.0,14,1.0,Brunnenstr. Süd,Other,Entire home/apt,2,1.0,Real Bed,0,25,2,0,2,180,54,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,strict_14_with_grace_period,12,163,1000,348,3,0,1,1,2859,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2-3 years,2-6 months,0.8438356164383561,0,3,3,6,1,90.0,75.94520547945206,High
18382782,unknown,unknown,0.0,14,1.0,Brunnenstr. Süd,Other,Entire home/apt,2,1.0,Real Bed,0,25,1,0,3,180,62,80-94/100,10/10,10/10,10/10,10/10,10/10,9/10,0,strict_14_with_grace_period,12,73,1000,468,3,0,1,1,2859,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1-2 years,2-6 months,0.8438356164383561,0,3,3,6,1,90.0,75.94520547945206,High
7219506,unknown,unknown,0.0,1,1.0,Brunnenstr. Süd,Apartment,Entire home/apt,3,1.0,Real Bed,0,20,2,0,4,10,9,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,moderate,1,492,1000,422,4,0,1,1,1632,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-3 years,1+ year,1.0,0,3,3,6,1,76.0,76.0,High
6938218,unknown,unknown,0.0,1,1.0,Alt  Treptow,Apartment,Entire home/apt,2,1.0,Real Bed,200,18,1,0,4,10,3,95-100/100,10/10,10/10,10/10,10/10,9/10,10/10,0,strict_14_with_grace_period,1,55,336,0,5,1,1,1,2677,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2-3 years,6-12 months,1.0,2,0,3,6,0,76.0,76.0,High
174579,unknown,unknown,0.0,4,0.0,Alexanderplatz,Apartment,Entire home/apt,3,1.0,Real Bed,0,30,2,15,60,365,81,80-94/100,10/10,10/10,9/10,9/10,9/10,10/10,0,moderate,4,210,1000,0,2,0,0,1,2925,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4+ years,1+ year,1.0,0,1,1,1,0,76.0,76.0,High
3798560,within an hour,100%,0.0,1,1.0,nördliche Luisenstadt,Apartment,Entire home/apt,2,1.0,Real Bed,200,35,1,10,5,1125,7,95-100/100,10/10,9/10,9/10,10/10,9/10,9/10,0,moderate,1,250,1000,0,4,0,1,1,1811,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4+ years,6-12 months,1.0,2,4,1,9,0,76.0,76.0,High
6393734,within a few hours,100%,0.0,2,1.0,Reuterstraße,Apartment,Entire home/apt,2,1.0,Real Bed,100,30,2,0,5,1125,8,80-94/100,10/10,9/10,9/10,9/10,9/10,9/10,0,moderate,1,246,246,0,5,0,1,1,1529,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2-3 years,2-6 months,0.9534246575342464,1,9,5,8,0,80.0,76.27397260273972,High
5534005,within a day,0-49%,0.0,1,1.0,Prenzlauer Berg Südwest,Apartment,Entire home/apt,2,1.0,Real Bed,0,0,1,0,4,1125,25,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,flexible,1,382,500,0,3,0,1,1,2217,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2-3 years,6-12 months,0.9671232876712328,0,5,2,7,0,79.0,76.40273972602739,High
3401999,unknown,unknown,0.0,1,0.0,Wedding Zentrum,Apartment,Entire home/apt,2,1.0,Real Bed,0,30,2,15,80,1124,5,95-100/100,10/10,10/10,10/10,10/10,9/10,10/10,0,moderate,1,0,918,0,2,0,1,1,2040,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4+ years,1+ year,0.9424657534246575,1,6,3,7,2,81.19047619047619,76.51924331376387,High
3816236,unknown,unknown,0.0,2,1.0,Prenzlauer Berg Südwest,Apartment,Entire home/apt,2,1.0,Real Bed,0,39,1,19,3,7,72,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,strict_14_with_grace_period,1,88,217,30,5,0,2,1,2567,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2-3 years,2-6 months,0.8602739726027397,0,5,2,7,0,89.0,76.56438356164384,High
9576143,unknown,unknown,0.0,1,1.0,Prenzlauer Berg Nord,Apartment,Private room,2,1.0,Real Bed,0,0,2,20,3,99,2,80-94/100,10/10,0-8/10,10/10,10/10,10/10,9/10,0,moderate,1,213,1000,510,4,0,1,1,1341,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2-3 years,1+ year,1.0,1,0,2,6,1,77.0,77.0,High
17617010,within a few hours,100%,0.0,1,1.0,Frankfurter Allee Nord,Other,Entire home/apt,2,1.0,Real Bed,350,80,2,0,3,5,11,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,moderate,1,495,959,138,4,0,1,1,1993,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1-2 years,6-12 months,0.9616438356164384,0,5,2,11,0,80.21428571428571,77.13757338551859,High
27185690,within a few hours,100%,0.0,1,1.0,Moabit West,Other,Entire home/apt,2,1.0,Real Bed,0,25,1,0,7,17,1,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,flexible,1,471,1000,318,4,0,1,1,2533,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0-6 months,2-6 months,0.9095890410958904,1,2,4,9,2,85.0,77.31506849315069,High
20167453,a few days or more,0-49%,0.0,1,1.0,Südliche Friedrichstadt,Other,Entire home/apt,2,1.0,Real Bed,0,15,1,10,1,3,17,80-94/100,10/10,9/10,9/10,9/10,10/10,9/10,0,strict_14_with_grace_period,1,173,173,0,5,0,1,1,1216,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1-2 years,2-6 months,0.8054794520547945,0,1,2,12,0,96.0,77.32602739726028,High
11406439,within an hour,100%,1.0,1,0.0,Brunnenstr. Süd,Other,Entire home/apt,2,1.0,Real Bed,0,25,1,0,2,180,38,95-100/100,10/10,10/10,10/10,10/10,10/10,9/10,0,strict_14_with_grace_period,1,202,1000,178,2,0,1,1,1733,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2-3 years,6-12 months,0.9671232876712328,0,3,3,6,1,80.0,77.36986301369862,High
271340,within an hour,100%,0.0,1,0.0,Brunnenstr. Süd,Apartment,Entire home/apt,2,1.0,Real Bed,0,30,1,0,5,1124,58,80-94/100,10/10,9/10,10/10,10/10,10/10,9/10,1,moderate,1,245,949,0,8,0,2,1,2802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4+ years,6-12 months,0.9808219178082191,0,3,3,6,1,79.0,77.4849315068493,High
29361223,unknown,unknown,0.0,2,1.0,Regierungsviertel,Apartment,Entire home/apt,2,1.0,Real Bed,200,0,2,20,2,1125,1,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,moderate,1,306,732,138,4,0,1,1,2135,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0-6 months,2-6 months,0.6493150684931507,0,1,0,5,0,120.0,77.91780821917808,High
16590218,within an hour,100%,0.0,1,1.0,Prenzlauer Berg Südwest,Apartment,Entire home/apt,2,1.0,Real Bed,250,25,1,0,2,14,19,80-94/100,9/10,9/10,10/10,10/10,10/10,9/10,0,moderate,1,258,258,0,6,1,2,1,2540,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1-2 years,2-6 months,0.9863013698630136,0,5,2,7,0,79.0,77.91780821917808,High
12319085,within an hour,100%,0.0,1,0.0,Brunnenstr. Süd,Other,Entire home/apt,3,1.0,Real Bed,775,59,1,0,3,1125,28,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,strict_14_with_grace_period,1,203,1000,0,7,0,1,1,2324,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2-3 years,2-6 months,0.9643835616438357,0,3,3,6,1,80.84615384615384,77.96670179135933,High
11197861,unknown,unknown,0.0,1,1.0,Prenzlauer Berg Nordwest,Apartment,Entire home/apt,2,1.0,Real Bed,0,20,2,20,4,8,2,0-79/100,0-8/10,10/10,10/10,10/10,10/10,0-8/10,1,strict_14_with_grace_period,1,148,1000,287,5,1,1,1,2287,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2-3 years,1+ year,1.0,1,5,8,8,2,78.0,78.0,High
2002666,unknown,unknown,0.0,1,0.0,Brunnenstr. Süd,Apartment,Entire home/apt,6,1.0,Real Bed,150,10,1,40,2,1125,2,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,moderate,1,0,681,0,7,0,1,1,2673,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4+ years,1+ year,1.0,0,3,3,6,1,78.0,78.0,High
362874,unknown,unknown,0.0,1,1.0,Tempelhofer Vorstadt,Apartment,Entire home/apt,2,1.0,Real Bed,0,0,2,20,5,1125,9,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,moderate,1,164,164,0,5,0,2,1,2699,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4+ years,6-12 months,1.0,0,6,4,12,0,78.0,78.0,High
1396645,unknown,unknown,0.0,1,1.0,Prenzlauer Berg Südwest,Apartment,Entire home/apt,3,1.0,Real Bed,450,50,1,10,6,21,14,80-94/100,9/10,0-8/10,10/10,9/10,9/10,9/10,0,moderate,1,0,347,0,4,0,1,1,2343,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4+ years,1+ year,1.0,0,5,2,7,0,78.0,78.0,High
3923187,unknown,unknown,0.0,1,1.0,Schillerpromenade,Apartment,Entire home/apt,2,1.0,Real Bed,0,0,1,0,5,1124,31,80-94/100,10/10,9/10,10/10,10/10,10/10,10/10,0,moderate,1,239,239,0,4,0,1,1,2263,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4+ years,6-12 months,1.0,0,8,2,9,0,78.0,78.0,High
16169500,within an hour,50-89%,0.0,12,1.0,Reuterstraße,Apartment,Entire home/apt,4,1.0,Real Bed,250,40,1,15,3,1125,1,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,strict_14_with_grace_period,10,30,30,0,6,1,1,1,3436,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1-2 years,1+ year,0.7808219178082192,1,9,5,8,0,100.0,78.08219178082192,High
21434086,within an hour,100%,0.0,1,0.0,Prenzlauer Berg Südwest,Apartment,Entire home/apt,2,1.0,Real Bed,0,25,1,10,4,8,2,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,strict_14_with_grace_period,1,402,781,145,8,0,2,1,1926,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6-12 months,6-12 months,0.978082191780822,0,5,2,7,0,80.0,78.24657534246576,High
28710692,within a day,100%,0.0,1,0.0,Brunnenstr. Süd,Apartment,Entire home/apt,2,1.0,Real Bed,500,35,2,30,2,14,4,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,moderate,1,497,734,164,2,0,1,1,3065,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6-12 months,2-6 months,0.8246575342465754,0,3,3,6,1,95.0,78.34246575342466,High
23838840,unknown,unknown,0.0,1,0.0,Karl-Marx-Allee-Süd,Apartment,Entire home/apt,2,1.0,Real Bed,0,0,1,0,5,18,5,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,moderate,1,112,1000,279,8,1,1,1,2492,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,6-12 months,2-6 months,0.7205479452054795,1,2,1,2,2,109.0,78.53972602739726,High
25374845,within a few hours,100%,1.0,1,1.0,Prenzlauer Berg Nord,Apartment,Entire home/apt,2,1.0,Real Bed,0,15,1,0,2,7,9,95-100/100,10/10,9/10,10/10,10/10,0-8/10,9/10,0,strict_14_with_grace_period,1,479,1000,177,4,0,1,1,1577,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,6-12 months,6-12 months,0.8273972602739725,1,0,2,6,1,95.0,78.6027397260274,High
843266,within an hour,100%,0.0,2,1.0,Schöneberg-Nord,Apartment,Entire home/apt,3,1.0,Real Bed,500,60,1,25,3,150,23,95-100/100,10/10,10/10,10/10,10/10,10/10,9/10,1,moderate,2,318,1000,0,4,0,2,1,2410,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4+ years,2-6 months,0.7863013698630137,1,4,5,11,0,100.0,78.63013698630137,High
14922179,unknown,unknown,0.0,1,1.0,Schillerpromenade,Apartment,Entire home/apt,4,1.0,Real Bed,0,15,2,7,2,4,7,80-94/100,10/10,10/10,9/10,10/10,10/10,10/10,0,moderate,1,156,1000,756,4,0,1,1,1796,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1-2 years,6-12 months,0.9835616438356164,0,8,2,9,0,80.0,78.68493150684931,High
